market_id,selection_id,DogName,date_dt,rating
1.195395419,43154446,MAGIC ROGUE,2022-03-01,8.232853517326037
1.195395419,43154447,YOURE OFF,2022-03-01,6.124115702961807
1.195395419,42352031,CASTLE TOWN,2022-03-01,9.668995398620172
1.195395419,43154448,BUCKLE UP AUMOND,2022-03-01,12.697843757058505
1.195395419,42413752,WAS THAT THEN,2022-03-01,12.08157887217307
1.195395419,42248828,WHERES STARC,2022-03-01,5.681761002474075
1.195395419,41642357,CALGARY STAMPEDE,2022-03-01,16.425470355315614
1.195395419,43154449,TILIKUM BOLONEY,2022-03-01,4.685680035427078
1.195395421,43154450,BUCKLE UP GINNA,2022-03-01,6.794577553085806
1.195395421,41719643,CAMROSE,2022-03-01,8.373645388127978
1.195395421,43154451,OLLIES NATE,2022-03-01,11.765742083569325
1.195395421,43154452,SEMI PRECIOUS,2022-03-01,5.215480659061427
1.195395421,42998071,IVE GOT IT,2022-03-01,11.796506879308305
1.195395421,42352051,OUR CHARLIE BOY,2022-03-01,18.38866197380993
1.195395421,41980311,FLORIA BRIDGE,2022-03-01,14.197528308290918
1.195395421,42343431,TAH TRACEY,2022-03-01,4.047188107387588
1.195395423,40324448,WINKLEE FRANKIE,2022-03-01,6.968453894334107
1.195395423,43154453,EPIC SPEED,2022-03-01,6.517515598652661
1.195395423,39318318,KINDRED,2022-03-01,10.54166432370811
1.195395423,42248822,BLACKBRUSH SCOTT,2022-03-01,6.007152025290355
1.195395423,38185321,HICCUP FINLEY,2022-03-01,9.00820718636538
1.195395423,40022793,MOTTON MISS,2022-03-01,12.24653169547579
1.195395423,39133526,TSAR BELL,2022-03-01,6.951949036794184
1.195395423,40576811,TAH MEG,2022-03-01,9.503596270402163
1.195395425,43154454,BUCKLE UP IVETA,2022-03-01,6.121898130907574
1.195395425,38859241,THEO DRAGONET,2022-03-01,9.649419823911444
1.195395425,39318320,ENGAGE THE RAGE,2022-03-01,15.978516590833006
1.195395425,42189480,TOXIC TURTLE,2022-03-01,4.894138697654003
1.195395425,36104892,BRIDWOOD ALI,2022-03-01,6.861553623539897
1.195395425,38256919,WARRAMUNGA,2022-03-01,20.6936950001967
1.195395425,43154455,STRAIT SAMBUCA,2022-03-01,10.546866440899157
1.195395427,43154456,BUCKLE UP ZION,2022-03-01,7.7943134812162755
1.195395427,43154457,RAMBO BOBBIE,2022-03-01,4.151814324870258
1.195395427,38407646,HICCUP GUS,2022-03-01,7.6570236255902415
1.195395427,42130949,INTO THE FIRE,2022-03-01,8.923786685527995
1.195395427,37284251,SHIFFRIN,2022-03-01,12.412442385695222
1.195395427,36087680,WHITE POISON,2022-03-01,6.1996708463796475
1.195395429,40494181,LOCH AND LOADED,2022-03-01,4.687127568513958
1.195395429,38206580,BUCKLE UP WILDER,2022-03-01,8.6230575989777
1.195395429,38206560,HICCUP AMISHA,2022-03-01,5.508989135673527
1.195395429,36104895,LANGLEY ROO,2022-03-01,10.770732559522072
1.195395429,39520250,RIP ON BYE,2022-03-01,11.705134855961262
1.195395429,41762283,GRACIES JOY,2022-03-01,8.663981184043434
1.195395429,37401228,JUST MERCY,2022-03-01,10.09766743732523
1.195395429,27701417,JALLA GENERAL,2022-03-01,10.370203211724766
1.195395431,39296632,EVOLUTION GIRL,2022-03-01,6.385415568449875
1.195395431,38124326,NANNY IN TOWN,2022-03-01,11.002499010867812
1.195395431,41729332,HIGHLAND WONDER,2022-03-01,11.669484801910034
1.195395431,27453791,HEADWALL,2022-03-01,10.164744586079339
1.195395431,41375430,JUST POSH,2022-03-01,6.657557428620089
1.195395431,41375435,ROJO DIAMOND,2022-03-01,5.244860662374716
1.195395431,35784172,BUCKLE UP KENZIE,2022-03-01,6.960699158864621
1.195395433,28774786,WINKLEE CASEY,2022-03-01,7.182680782886258
1.195395433,32825135,HIGHLAND FAME,2022-03-01,6.1512623765850405
1.195395433,40835929,SELF CONTROL,2022-03-01,5.462749972279728
1.195395433,34135026,QUICK JOEY SMALL,2022-03-01,5.32815504684285
1.195395433,36474395,BUCKLE UP MIRI,2022-03-01,22.30857188102654
1.195395433,41286501,WYNBURN STROLLER,2022-03-01,9.558462390807277
1.195395433,38375776,BLAZER,2022-03-01,12.566701828574129
1.195396006,43154519,MAGGIE BOW,2022-03-01,6.542332274792703
1.195396006,42139391,MICK THE MAGPIE,2022-03-01,8.567933830573647
1.195396006,43154520,REIKO CLOONEY,2022-03-01,7.107952684735176
1.195396006,42688941,TINKER SALLY,2022-03-01,8.20176183318193
1.195396006,43154521,TINKER BLAINE,2022-03-01,12.05034696989639
1.195396006,41890929,DANS BUTLER,2022-03-01,13.868433607572973
1.195396006,42098757,BAROOGA GAL,2022-03-01,3.903458563861817
1.195396006,43154523,DR RONALD,2022-03-01,17.6840545519109
